FOODID;FOODNAME;FOODTYPE;PROCESS;EDPORT;IGCLASS;IGCLASSP;FUCLASS;FUCLASSP
570;Rasvaseos 40%, kevyt levi vl;FOOD;IND;100;BUTTMIX;FATTOT;BRFLOWF;FATTOT
572;(arc) margariini 40%, lätta;FOOD;IND;100;FATLVEG;FATTOT;BRFLOWF;FATTOT
576;Voi, suolaton;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
578;Majoneesi, rasvaa 27-33 %;FOOD;IND;100;FATOTH;FATTOT;DRESSING;FATTOT
579;Salaatinkastike, rasvaa <17%, vähärasvainen;FOOD;IND;100;FATOTH;FATTOT;DRESSING;FATTOT
585;Voi, voimakassuolainen;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
586;Rasvaseos 80%, voimakassuolainen;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
593;Leivontamargariini 80%, pirkka/rainbow;FOOD;IND;100;FATHARD;FATTOT;FATPROD;FATTOT
597;Rasvaseoslevite 75 %, tuotekeskiarvo;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
598;Voiöljy 100%, maitorasvaa;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
599;(arc) kasvirasvalevite 32%, benecol kevyt;FOOD;IND;100;FATLVEG;FATTOT;BRFLOWF;FATTOT
600;Maito, tilamaito, raakamaito, rasvaa 4,4 %, ei lisätty d-vitamiinia;FOOD;RAW;100;MILK;MILKTOT;MILKHF;MILKDTOT
602;Ternimaito;FOOD;RAW;100;MILK;MILKTOT;MILKHF;MILKDTOT
604;Maito, kutunmaito, vuohenmaito;FOOD;IND;100;MILK;MILKTOT;MILKHF;MILKDTOT
606;Maito, rasvaton, d-vitamiinia 1 ug;FOOD;IND;100;MILK;MILKTOT;MILKFF;MILKDTOT
611;Piimä, talouspiimä, rasvaa 0,8 %, d-vit 0,5 ug;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
612;Piimä, rasvaton, d-vit 1 ug;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
613;Piimä, kirnupiimä, rasvaa 0,3 %, d-vit 1 ug;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
615;Kermaviili, rasvaa 10-12 %;FOOD;IND;100;CREAM;MILKTOT;MILKSAUC;MILKDTOT
616;Piimä, asidofiluspiimä, rasvaa 2,5 %, d-vit 1 ug, probiootteja;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
617;Viili, maustamaton, rasvaa 3,5 %;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
618;Viili, maustamaton, kevytviili, rasvaa 2 %;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
619;Jogurtti, maustamaton, rasvaa 2,5 %, vl;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
622;Rahka, maitorahka, maustamaton, rasvaa <0,5 %;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
627;Maito, ykkösmaito, d-vitamiinia 1ug;FOOD;IND;100;MILK;MILKTOT;MILKLF;MILKDTOT
628;Creme fraiche, ranskankerma, rasvaa 28 %;FOOD;IND;100;CREAM;MILKTOT;MILKSAUC;MILKDTOT
629;Kerma, vispikerma, rasvaa 38 % ,vl, iskukuumennettu;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
630;Smetana, rasvaa n. 40 %;FOOD;IND;100;CREAM;MILKTOT;MILKSAUC;MILKDTOT
631;Kerma, kuohukerma, rasvaa 38 %;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
632;Ruoanvalmistuskerma, rasvaa 19 %, kahvikerma;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
633;Kerma, kahvikerma, kevyt, rasvaa 10 %, vl;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
635;Raejuusto, rasvaton, vl;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
636;Viili, kerrosviili, maustettu hillolla, ykkösviili, rasvaa 1 %, vl;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
637;Jogurtti, maustamaton, rasvaton, vl, d-vit 0,5 ug;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
639;Jogurtti, maustettu, rasvaton;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
640;Juusto, valkohomejuusto, rasvaa 26-30 %, camembert/brie;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
641;Juusto, kermajuusto, rasvaa 30 %, turunmaa/oltermanni/korsholm/masurkka;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
642;Juusto, emmentaljuusto, rasvaa 27-30 %, punaleima;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
643;Juusto, kova pienikoloinen juusto, rasvaa 24-27 %, edam;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
644;Juusto, puolikova juusto, rasvaa 9-11 %, kevyt, edam/kadett;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
645;Juusto, kutunjuusto, vuohenjuusto, rasvaa 30 %, kova juusto;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
647;Sulatejuusto, rasvaa 20-24 %, keskirasvainen;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
648;Sulatejuusto, rasvaa 27-35 %, runsasrasvainen;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
649;Raejuusto, rasvaa 2-5 %;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
650;Tuorejuusto, kotijuusto, rasvaa 9-14 %, maalaisjuusto;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
653;Juusto, sinihomejuusto, rasvaa 27-30 %, aura/danazole, keskiarvo;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
654;Juusto, gouda/salaneuvos, keskiarvo, rasvaa 28-30 %;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
655;Juusto, puolikova juusto, rasvaa 25-35 %, lappi/småland/billinge/rustholli;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
657;Juusto, leipäjuusto, rasvaa 17-23 %;FOOD;BAK;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
658;Tuorejuusto, runsasrasvainen, mustapippurijuusto;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
659;Sulatejuusto, rasvaa 9-12 %, vähärasvainen;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
661;Jäätelö, pehmytjäätelö, vohveli;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
663;Jäätelö, kermajäätelö;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
664;Jäätelö, kermajäätelöpuikko, suklaakuorrute, keskiarvo;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
665;Jäätelö, kermajäätelötuutti;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
666;Jäätelö, maitojäätelö;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
667;Jäätelö, sokeriton, keinotekoisesti makeutettu, rasvaa 6,5 %;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
668;Jäätelö, kermajäätelö, rasvaa yli 12 %, keskiarvo;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
669;Jäätelö, rasvaton;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
672;Maitojauhe, rasvaton;FOOD;DRIE;100;MILKOTH;MILKTOT;INGRMISC;MISCTOT
675;Maito, kevytmaito, vl, d-vitamiinia 1 ug;FOOD;IND;100;MILK;MILKTOT;MILKLF;MILKDTOT
680;Viili, maustamaton, rasvaa 1 %, ykkösviili;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
682;Tuorejuusto, rasvaa 30 %, maustettu, creme bonjour/cantadou;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
684;Maito, kevytmaito, d-vitamiinia 1 ug;FOOD;IND;100;MILK;MILKTOT;MILKLF;MILKDTOT
685;Jogurtti, maustettu, rasvaton, osittain keinotekoisesti makeutettu, ka.;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
686;Jogurtti, maustettu, rasvaa 7 %;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
687;Jogurtti, ruoanvalmistusjogurtti, rasvaa 6-8 %, vl;FOOD;IND;100;CREAM;MILKTOT;MILKSAUC;MILKDTOT
689;Maito, täysmaito, d-vitamiinia 1 ug;FOOD;IND;100;MILK;MILKTOT;MILKHF;MILKDTOT
690;Juusto, salaattijuusto, rasvaa 18 %, lehmänmaito, suolaliemessä;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
691;Juusto, emmentaljuusto, rasvaa 27-30 %, suurikoloinen, sinileima/gruyere;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
698;Juusto, cheddar, rasvaa 34 %;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
699;Ruoanvalmistuskerma, kasvirasvakerma, rasvaa 15 %;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
701;Sianruho, keskirasvainen;FOOD;RAW;100;PORK;MEATTOT;MSTEAK;MEATDTOT
703;Siankyljys/selkä, paksu rasvakerros;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
704;Siankinkku, silavoineen;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
705;Sianlapa;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
706;Siankylki;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
707;Pekoni, 32 % rasvaa;FOOD;SMOK;100;PORK;MEATTOT;MSTEAK;MEATDTOT
708;Sian selkäsilava;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
709;Sianpotka;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
711;Jauheliha, sika-nauta;FOOD;RAW;100;PORK;MEATTOT;MINCMED;MEATDTOT
712;Jauheliha, naudan, vähärasvainen, rasvaa 7 %;FOOD;RAW;100;BEEF;MEATTOT;MINCMED;MEATDTOT
713;Sianliha, keskiarvo;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
714;Naudanliha, rasvainen, keskiarvo;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
716;Naudanruho, keskirasvainen, 13 % rasvaa;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
718;Naudanpaisti;FOOD;RAW;100;BEEF;MEATTOT;MEATPOT;MEATDTOT
719;Naudanlapa/etuselkä, naudan keittoliha;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
720;Naudanpotka;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
721;Naudanrinta;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
722;Naudanfilee, ulkofilee;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
723;Naudankylki;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
726;Vasikanpaisti;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
730;Lampaanliha, vähärasvainen;FOOD;RAW;100;LAMM;MEATTOT;MSTEAK;MEATDTOT
731;Lampaanliha, rasvainen;FOOD;RAW;100;LAMM;MEATTOT;MSTEAK;MEATDTOT
732;Lampaanpaisti;FOOD;RAW;100;LAMM;MEATTOT;MSTEAK;MEATDTOT
734;Poronliha;FOOD;RAW;100;GAME;MEATTOT;MSTEAK;MEATDTOT
735;Hirvenliha;FOOD;RAW;100;GAME;MEATTOT;MSTEAK;MEATDTOT
736;Jänis;FOOD;RAW;100;GAME;MEATTOT;MSTEAK;MEATDTOT
737;Kani;FOOD;RAW;100;GAME;MEATTOT;MSTEAK;MEATDTOT
741;Lihasäilyke, naudanliha;FOOD;CANN;100;BEEF;MEATTOT;SAUSAGE;MEATDTOT
743;Lihasäilyke, sika-nauta;FOOD;CANN;100;BEEF;MEATTOT;SAUSAGE;MEATDTOT
747;Lihahyytelö;FOOD;BOIL;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
748;Sianpaisti, vähärasvainen;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
750;Kana;FOOD;RAW;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
751;Broileri, kokonainen, nahkoineen, raaka;FOOD;RAW;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
752;Kalkkuna nahkoineen;FOOD;RAW;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
753;Metsälintu;FOOD;RAW;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
754;Broilerisuikale;FOOD;RAW;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
775;Kokolihaleikkele, saunapalvikinkku, rasvaa 6 %;FOOD;SMOK;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
776;Kokolihaleikkele, naudanlihaleikkele, rasvaa 2,8 %;FOOD;BOIL;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
779;Kokolihaleikkele, keittokinkku, rasvaa 3 %;FOOD;BOIL;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
786;Maksa, naudan;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
787;Maksa, sian;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
788;Maksa, broilerin;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
789;Maksa, poron;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
790;Maksa, keskiarvo;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
791;Munuainen;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
792;Sydän, naudan;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
793;Kieli, naudan;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
794;Veri;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
797;Kokolihaleikkele, poroleikkele, kylmäsavustettu;FOOD;SMOK;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
799;Kokolihaleikkele, kinkkuleikkele, vähärasvainen, rasvaa 3 %;FOOD;BOIL;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
800;Silakka, tuore, itämeri;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
801;Silakka, suolattu, itämeri;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
802;Silakka, savustettu, itämeri;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
803;Silli, tynnyriin suolattu;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
804;Turska;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
805;Kuha;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
806;Puna-ahven, savustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
807;Sinipallas, savustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
809;Muikku, järvi;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
810;Muikku, järvi, suolattu;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
811;Muikku, järvi, savustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
812;Ahven;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
813;Hauki;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
814;Lahna;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
815;Siika;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
816;Siika, savustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
817;Lohi, kokonainen;FOOD;RAW;65;FISH;FISHTOT;FISH;FISHDTOT
818;Lohi, tuoresuolattu;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
819;Made;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
820;Kampela;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
821;Ankerias;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
822;Kirjolohi, kokonainen, keskiarvo;FOOD;RAW;65;FISH;FISHTOT;FISH;FISHDTOT
823;Taimen;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
824;Kala, keskiarvo, silakka/muikku/ahven/hauki;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
825;Nahkiainen, savustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
826;Seiti, pakaste;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
828;Tonnikala, öljyssä, säilyke;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
829;Anjovis;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
830;Lohi, öljyssä;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
831;Sardiini, keskiarvo, öljyssä ja tomaattikastikkeessa;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
832;Kaviaari, sammen mäti;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
833;Mätitahna;FOOD;IND;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
834;Sinisimpukka, vedessä, säilyke;FOOD;CANN;100;SHELLFIS;FISHTOT;FISHPROD;FISHDTOT
835;Katkarapu;FOOD;RAW;100;SHELLFIS;FISHTOT;FISH;FISHDTOT
836;Rapu;FOOD;RAW;100;SHELLFIS;FISHTOT;FISH;FISHDTOT
837;Silli, mauste/suolasilli, keskiarvo;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
838;Silakka, mauste/suolasilakka, keskiarvo;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
844;Lahna, savustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
845;Särki;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
846;Puna-ahven, punasimppu, pakaste;FOOD;FROZ;100;FISH;FISHTOT;FISHPROD;FISHDTOT
848;Kirjolohifilee, meri;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
851;Kananmunan keltuainen, 34 % kananmunan massasta;FOOD;RAW;100;EGG;EGGTOT;EGGS;EGGDISH
852;Kananmunan valkuainen, 66 % kananmunan massasta;FOOD;RAW;100;EGG;EGGTOT;EGGS;EGGDISH
855;Viiriäisen muna;FOOD;RAW;100;EGGOTH;EGGTOT;EGGS;EGGDISH
856;Kala, savustettu, keskiarvo, vähärasvainen;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
857;Kala, savustettu, keskiarvo, rasvainen;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
858;Kananmuna, kuoreton;FOOD;RAW;100;EGG;EGGTOT;EGGS;EGGDISH
859;Silli, valkosipuli-/sinappikastikkeessa;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
860;Silakka, tilli-/sinappikastikkeessa;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
862;Tonnikala;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
863;Osteri;FOOD;RAW;100;SHELLFIS;FISHTOT;FISHPROD;FISHDTOT
864;Etana;FOOD;FROZ;100;SHELLFIS;FISHTOT;FISHPROD;FISHDTOT
865;Mustekala;FOOD;FROZ;100;SHELLFIS;FISHTOT;FISHPROD;FISHDTOT
866;Hummeri;FOOD;RAW;100;SHELLFIS;FISHTOT;FISH;FISHDTOT
870;Kirjolohifilee, tuoresuolattu;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
871;Lohifilee;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
900;Kahvi, kahvijuoma, keskiarvo;FOOD;BOIL;100;COFFEE;BEVTOT;COFFEE;BEVTOT
901;Tee;FOOD;BOIL;100;TEA;BEVTOT;TEA;BEVTOT
902;Olut, keskiolut, 4,5 til% alkoholia;FOOD;IND;100;BEER;ALCTOT;BEER;ALCTOT
903;Olut, a-olut, 5-5,5 til% alkoholia;FOOD;IND;100;BEER;ALCTOT;BEER;ALCTOT
904;Viini, keskiarvo, 8-15 til% alkoholia;FOOD;IND;100;WINE;ALCTOT;WINE;ALCTOT
905;Väkevä viini, makea, katkero, sherry, vermutti, madeira, hedelmäviini;FOOD;IND;100;WINE;ALCTOT;WINE;ALCTOT
906;Viina, kirkas, vodka, gini;FOOD;IND;100;SPIRIT;ALCTOT;SPIRIT;ALCTOT
907;Konjakki/rommi/viski, 40 til% alkoholia;FOOD;IND;100;SPIRIT;ALCTOT;SPIRIT;ALCTOT
908;Likööri, 20-30 til% alkoholia;FOOD;IND;100;SPIRIT;ALCTOT;SPIRIT;ALCTOT
909;Gin long drink, 5,5 til%;FOOD;IND;100;ALCOTH;ALCTOT;ALCOTH;ALCTOT
910;Virvoitusjuoma;FOOD;IND;100;SDRINK;BEVTOT;DRINKSO;BEVTOT
911;Siideri, makea, <3 til% alkoholia;FOOD;IND;100;ALCOTH;ALCTOT;ALCOTH;ALCTOT
912;Sima;FOOD;IND;100;SDRINK;BEVTOT;DRINKSO;BEVTOT
913;Olut, i-olut, <2,8 til% alkoholia;FOOD;IND;100;BEER;ALCTOT;ALCOTH;ALCTOT
914;Kalja, kotiolut;FOOD;IND;100;SDRINK;BEVTOT;ALCOTH;ALCTOT
915;Kivennäisvesi, mineraalivesi;FOOD;IND;100;WATER;BEVTOT;DRWATER;BEVTOT
917;Tee, sitruunateejuomajauhe, valmistamaton, sokerilla makeutettu pikatee;FOOD;DRIE;100;INGRMIS;INGRTOT;INGRMISC;MISCTOT
920;Virvoitusjuoma, sokeriton, light;FOOD;IND;100;SDRINK;BEVTOT;DRINKART;BEVTOT
921;Kivennäisvesi, vähänatriuminen;FOOD;IND;100;WATER;BEVTOT;DRWATER;BEVTOT
922;Vesi, vesijohtovesi;FOOD;X;100;WATER;BEVTOT;DRWATER;BEVTOT
923;Tee, yrttitee;FOOD;BOIL;100;TEA;BEVTOT;TEA;BEVTOT
924;Punaviini;FOOD;IND;100;WINE;ALCTOT;WINE;ALCTOT
925;Valkoviini, kuiva;FOOD;IND;100;WINE;ALCTOT;WINE;ALCTOT
926;Valkoviini, makea;FOOD;IND;100;WINE;ALCTOT;WINE;ALCTOT
928;Virvoitusjuoma, kolajuoma, keskiarvo;FOOD;IND;100;SDRINK;BEVTOT;DRINKCO;BEVTOT
929;Viinietikka;FOOD;IND;100;FLAVSAUC;FLAVTOT;SPISAUCE;MISCTOT
930;Kahvi, suodatinkahvijuoma;FOOD;BOIL;100;COFFEE;BEVTOT;COFFEE;BEVTOT
931;Kahvi, pannukahvijuoma;FOOD;BOIL;100;COFFEE;BEVTOT;COFFEE;BEVTOT
932;Kahvi, cappuccino, makeuttamaton, täysmaito;FOOD;MIX;100;COFFEE;BEVTOT;COFFEE;BEVTOT
933;Väkiviinaetikka;FOOD;IND;100;FLAVSAUC;FLAVTOT;INGRMISC;MISCTOT
934;Hunaja-omena-viinietikka;FOOD;IND;100;FLAVSAUC;FLAVTOT;SPISAUCE;MISCTOT
936;Mieto viini, 4-5 til% alkoholia;FOOD;IND;100;WINE;ALCTOT;WINE;ALCTOT
937;Tee, vihreä tee;FOOD;BOIL;100;TEA;BEVTOT;TEA;BEVTOT
938;Virvoitusjuoma, osittain keinotekoisesti makeutettu;FOOD;IND;100;SDRINK;BEVTOT;DRINKART;BEVTOT
939;Siideri, makea, 4,7 til% alkoholia;FOOD;IND;100;ALCOTH;ALCTOT;ALCOTH;ALCTOT
940;Olut, vahva, 7,5-8 til% alkoholia;FOOD;IND;100;BEER;ALCTOT;BEER;ALCTOT
941;Virvoitusjuoma, kolajuoma light, osittain keinotekoisesti makeutettu;FOOD;IND;100;SDRINK;BEVTOT;DRINKCO;BEVTOT
942;Kermalikööri, 15-17 til% alkoholia;FOOD;IND;100;ALCOTH;ALCTOT;ALCOTH;ALCTOT
943;Tuoremehucampari, katkerodrinkki;DISH;MIX;100;DISH;NONINGR;ALCOTH;ALCTOT
944;Irish coffee kahvijuoma, 8 til%;DISH;MIX;100;DISH;NONINGR;ALCOTH;ALCTOT
945;Viiniglögi;DISH;BOIL;100;DISH;NONINGR;ALCOTH;ALCTOT
946;Tärkkelyssiirappi, glukoosisiirappi;FOOD;IND;100;SUGARSYR;SUGARTOT;SUGADD;SUGARTOT
947;Bloody mary tomaattimehuvodka;DISH;MIX;100;DISH;NONINGR;ALCOTH;ALCTOT
948;Rommikola;DISH;MIX;100;DISH;NONINGR;ALCOTH;ALCTOT
949;Screwdriver, tuoremehuvodka;DISH;MIX;100;DISH;NONINGR;ALCOTH;ALCTOT
950;Gin tonic, 4 til%;DISH;MIX;100;DISH;NONINGR;ALCOTH;ALCTOT
951;Tom collins ginidrinkki;DISH;MIX;100;DISH;NONINGR;ALCOTH;ALCTOT
952;Dry martini ginidrinkki;DISH;MIX;100;DISH;NONINGR;ALCOTH;ALCTOT
953;Munatoti;DISH;MIX;100;DISH;NONINGR;ALCOTH;ALCTOT
1000;Ruisvelli, vesi, ruisjauho, suolaa;DISH;BOIL;100;DISH;NONINGR;PORR;CEBAKTOT
1001;Ruisvelli, mehu, ruisjauho, suolaa;DISH;BOIL;100;DISH;NONINGR;PORR;CEBAKTOT
1002;Ruispuuro, vesi, ruisjauho, suolaa;DISH;BOIL;100;DISH;NONINGR;PORR;CEBAKTOT
1003;Ruispuuro, maito, ruisjauho, suolaa;DISH;BOIL;100;DISH;NONINGR;PORR;CEBAKTOT
1005;Ruis-perunapuuro, vesi, suolaa;DISH;BOIL;100;DISH;NONINGR;PORR;CEBAKTOT
1006;Ruis-marjapuuro, vesi, puolukka, sokeri, suola;DISH;BOIL;100;DISH;NONINGR;PORR;CEBAKTOT
1007;Ruispuuro, ruisjauho, puolukka, sokeriton, suolaa;DISH;BOIL;100;DISH;NONINGR;PORR;CEBAKTOT
1009;Ruisleipä, perinteinen, vesi, täysjyväruisjauho;DISH;BAK;100;DISH;NONINGR;BRRYE;CEBAKTOT
1011;Sekaleipä, hapanimeläleipä, piimä, vehnä-, ruisjauho;DISH;BAK;100;DISH;NONINGR;BRMIX;CEBAKTOT
1013;Karjalanpiirakka, perinteinen, voideltu, riisi, ruisvehnäkuori;DISH;BAK;100;DISH;NONINGR;BAKSALT;CEBAKTOT
1014;Perunapiirakka, ruiskuori;DISH;BAK;100;DISH;NONINGR;BAKSALT;CEBAKTOT
1015;Marjapiirakka, rukiinen, marjasurvos, ruiskuori;DISH;BAK;100;DISH;NONINGR;FRUBPAST;FRUDITOT
