FOODID;FOODNAME;FOODTYPE;PROCESS;EDPORT;IGCLASS;IGCLASSP;FUCLASS;FUCLASSP
33105;SUOLARINKELI, KOVA;FOOD;BAK;100;BRHARD;CERTOT;SNACK;MISCTOT
33106;JOGURTTI, INTIALAINEN JOGURTTIJUOMA, MANGOLASSI;FOOD;MASH;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33107;PYTTIPANNU, JUURESPYTTIPANNU, EI PERUNAA;DISH;FRIE;100;DISH;NONINGR;VEGPOT;VEGDITOT
33108;SUOLARINKELI, PEHMEÄ;FOOD;BAK;100;WHEAT;CERTOT;BUN;CEBAKTOT
33109;PERUNAPAISTOS, INTIALAINEN, BOMBAY-PERUNAT;DISH;BOIL;100;DISH;NONINGR;VEGDISH;VEGDITOT
33111;TÄYSMAITO, RASVAA 3 %, LAKTOOSITON, D-VITAMIINIA 1 UG;FOOD;IND;100;MILK;MILKTOT;MILKHF;MILKDTOT
33112;PESTOKASTIKE, PUNAINEN PESTO, EI PARMESANIA, VEGAANINEN;DISH;MIX;100;DISH;NONINGR;VEGSOUP;VEGDITOT
33113;MEHU, MEHUJUOMA, MEHUKATTI PILLIJUOMA, TÄYDENNETTY;FOOD;IND;100;FBDRINK;FRUITTOT;DRJUICE;BEVTOT
33114;SUOLATIKKU;DISH;BAK;100;DISH;NONINGR;BISCUIT;CEBAKTOT
33116;JUUSTO, SALAATTIJUUSTO, RASVAA 2-5 %, LEHMÄNMAITO, SUOLALIEMESSÄ;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
33117;PIIMÄ, RASVATON, VALIO PLUS, VL, D-VIT 2 UG;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
33118;JUUSTO, SALAATTIJUUSTO, RASVAA 6-8 %, LEHMÄNMAITO, SUOLALIEMESSÄ;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
33119;JUUSTO, SALAATTIJUUSTO, RASVAA 9-11 %, LEHMÄNMAITO, SUOLALIEMESSÄ;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
33120;JUUSTO, SALAATTIJUUSTO, LEHMÄNMAITO, ÖLJYSSÄ;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
33121;HAMPUNSIEMEN, KOKONAINEN;FOOD;RAW;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
33122;SOIJAJUOMA, SOIJAMAITO, ALPRO MAUSTAMATON, KALSIUMIA JA VITAMIINEJA;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33123;BROILERIMUREKE, SAARIOINEN, HORECA;DISH;BAK;100;DISH;NONINGR;POULTDI;MEATDTOT
33124;SOIJAJUOMA, SOIJAMAITO, RAINBOW, KALSIUMIA JA VITAMIINEJA;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33125;SOIJAJUOMA, SOIJAMAITO, PIRKKA LUOMU MAUSTAMATON, KALSIUMIA;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33126;JAUHELIHA-PUNAJUURIVUOKA, SIKA-NAUTA, SAARIOINEN, HORECA;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
33128;PÄHKINÄ, CHILIPÄHKINÄ;FOOD;DRIE;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
33129;JOGURTTI, LOHKEAVA LUONNONJOGURTTI, RASVAA 5,5 %, LAKTOOSITON;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33130;PÄHKINÄ, CASHEWPÄHKINÄ, SUOLATTU;FOOD;ROAS;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
33131;PÄHKINÄ, PISTAASIPÄHKINÄ, SUOLATTU;FOOD;ROAS;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
33132;SOIJAJUOMA, SOIJAMAITO, GOGREEN MAUSTAMATON, KALSIUMIA;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33133;SOIJAJUOMA, SOIJAMAITO, GOGREEN ORIGINAL, KALSIUMIA;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33134;SOIJAJUOMA, PIRKKA LUOMU SUKLAANMAKUINEN, KALSIUMIA;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33135;SOIJAJUOMA, SOIJAMAITO, RAINBOW LUOMU;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33136;SOIJAJUOMA, SOIJAMAITO, KEIJU, KALSIUMIA JA D-VITAMIINIA;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33137;SOIJAJUOMA, ALPRO KEVYT SUKLAAJUOMA, KALSIUMIA JA VITAMIINEJA;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33138;SOIJAJUOMA, ALPRO SUKLAA, KALSIUMIA JA VITAMIINEJA;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33139;SOIJAJUOMA, SOIJAMAITO, SOYWELL SOYA DRINK, LIDL, KALSIUMIA JA VITAMIINEJA;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33140;MURO, RIISI-VEHNÄHIUTALE JOGURTTI, KELLOGG'S ALL-BRAN YOGHURTY, VITAMINOITU;DISH;ROAS;100;DISH;NONINGR;CERBRKF;CEBAKTOT
33141;JOGURTTI, KERROSJOGURTTI, VALIO, RASVAA 2 %, VL, D-VITAMIINIA 0,9 UG;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33142;JOGURTTI, MAUSTETTU, RASVATON, LAKTOOSITON, D-VIT 1 UG;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33143;KASVIS, FRITEERATTU, UPPOPAISTETTU;DISH;FRIE;100;DISH;NONINGR;VEGPOT;VEGDITOT
33144;HEDELMÄ, FRITEERATTU, UPPOPAISTETTU;DISH;FRIE;100;DISH;NONINGR;FRUBPAST;FRUDITOT
33145;MURO, VEHNÄHIUTALE, KELLOGG'S ALL-BRAN REGULAR, VITAMINOITU;DISH;ROAS;100;DISH;NONINGR;CERBRKF;CEBAKTOT
33147;RAHKA, MARJA-HEDELMÄ, DANONINO, RASVAA 2,9 %, D-VITAMIINIA 1,25 UG;FOOD;IND;100;SMILK;MILKTOT;MILKPUDD;MILKDTOT
33148;MURO, VEHNÄLESE PAAHDETTU, KELLOGG'S ALL-BRAN PLUS;DISH;ROAS;100;DISH;NONINGR;CERBRKF;CEBAKTOT
33149;LIHA, FRITEERATTU, KESKIARVO;DISH;FRIE;100;DISH;NONINGR;POULTDI;MEATDTOT
33150;JOGURTTI, LOHKEAVA, MAUSTETTU, RASVAA 4,6 %, LAKTOOSITON;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33151;MERISUOLA, JODIOIMATON;FOOD;IND;100;SALT;INGRTOT;SPICES;MISCTOT
33152;MURO, RIISIMURO, SOKERIHUURRETTU, KELLOGG'S FROST RICE KRISPIES, VITAMINOITU;DISH;ROAS;100;DISH;NONINGR;CERBRKF;CEBAKTOT
33154;KALA, TUORESUOLATTU;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
33155;MURO, RIISI-VEHNÄHIUTALE, SUKLAA-MANSIKKA, KELLOGG'S SPECIAL K, CHOCO-STRAWBERRY;DISH;ROAS;100;DISH;NONINGR;CERBRKF;CEBAKTOT
33158;VÄLIPALAPATUKKA, SUKLAA-MUROPATUKKA, KELLOGG´S SPECIAL K CHOCOLATE, TÄYDENNETTY;FOOD;IND;100;SWEET;SUGARTOT;SWEET;SUGARTOT
33159;VÄLIPALAPATUKKA, MUROPATUKKA, KELLOGG´S RICE KRISPIES CEREAL & MILK, TÄYDENNETTY;FOOD;IND;100;SWEET;SUGARTOT;SWEET;SUGARTOT
33160;KAURAJUOMA, ELOVENA VÄLIPALAJUOMA AURINKOINEN, 2,9 % RASVAA;FOOD;IND;100;OATBAR;CERTOT;VEGJUICE;VEGDITOT
33161;KAURAJUOMA, ELOVENA VÄLIPALAJUOMA METSÄMARJA, 0,5% RASVAA;FOOD;IND;100;OATBAR;CERTOT;VEGJUICE;VEGDITOT
33162;JOGURTTI, MAUSTAMATON, RASVAA 2,5 %;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33163;KAURAJUOMA, ELOVENA VÄLIPALAJUOMA HEDELMÄINEN, 0,5% RASVAA;FOOD;IND;100;OATBAR;CERTOT;VEGJUICE;VEGDITOT
33164;TÄYSMAITO, RASVAA 3,5 %, VL, EI LISÄTTY D-VITAMIINIA;FOOD;IND;100;MILK;MILKTOT;MILKHF;MILKDTOT
33165;KIISSELI, MEHUKEITTO, VADELMA-MUSTIKKAKEITTO + KAURA, VALIO;DISH;IND;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
33167;KIISSELI, MEHUKEITTO, KARVIAIS-BOYSENMARJAKEITTO+KUITU, SOKERITON, VALIO;DISH;IND;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
33168;JUUSTO, POLAR 10 % RASVAA, VALIO, D-VITAMIINIA 5 UG;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
33169;KAURAJUOMA, NALLE VANILJAKAURAJUOMA, LISÄTTY KALSIUMIA JA D-VITAMIINIA;FOOD;IND;100;OATBAR;CERTOT;VEGJUICE;VEGDITOT
33170;PANGASIUS, HAIMONNI, FILEE, TUONTIKALA;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
33171;HOKI, HOKIKALA, TUONTIKALA;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
33172;JOGURTTI, MAUSTETTU, BULGARIAN, HUNAJA, RASVAA 3,1 %, VL, D-VIT 1 UG;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33173;PERUNASOSE, KEVYTMAITO, LAKTOOSITON;DISH;BOIL;100;DISH;NONINGR;POTACOOK;POTATOT
33174;JAUHELIHA, KEVYT, SIKA-NAUTA, VÄHÄRASVAINEN, RASVAA 10 %;FOOD;RAW;100;BEEF;MEATTOT;MINCMED;MEATDTOT
33175;JAUHELIHA, KEVYT, SIKA-NAUTA, PAISTETTU;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
33176;PERUNASOSE, KEVYTMAITO, VL;DISH;BOIL;100;DISH;NONINGR;POTACOOK;POTATOT
33178;RASVASEOS 60%;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
33179;RAHKA, MAITORAHKA, MAUSTAMATON, RASVAA 0,3 %, LAKTOOSITON;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
33181;KALAPUIKKO, KUITUPITOISET KALAPUIKOT, FINDUS, UUNISSA PAISTETTU;DISH;BAK;100;DISH;NONINGR;FISH;FISHDTOT
33182;JUUREKSET, UUNISSA;DISH;BAK;100;DISH;NONINGR;VEGPOT;VEGDITOT
33183;PERUNASOSE, VESI, RUOANVALMISTUSRASVA;DISH;BOIL;100;DISH;NONINGR;POTACOOK;POTATOT
33184;CHILI CON CARNE, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;MEATPOT;MEATDTOT
33185;TOMAATTI-MOZZARELLAPASTA, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
33186;SILAKKAPIHVI MUUSILLA, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;FISHCASS;FISHDTOT
33187;BATAATTI-BROILERIVUOKA, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;POULTDI;MEATDTOT
33189;RAHKA, MAUSTETTU, RASVAA 7 %, MAKEA, LAKTOOSITON, VALIO;FOOD;IND;100;SMILK;MILKTOT;MILKPUDD;MILKDTOT
33190;RAHKA, MAUSTETTU, RASVAA 8,5 %, VL, VALKOSUKLAA-LIME, VALIO;FOOD;IND;100;SMILK;MILKTOT;MILKPUDD;MILKDTOT
33191;KUKKAKAALI-KATKARAPUPAISTOS, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;VEGDISH;VEGDITOT
33192;RAHKA, MAUSTETTU, SUOLAINEN, RASVAA 7 %, LAKTOOSITON;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
33193;PASTA CARBONARA, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
33194;LIHAPULLAT JA MUUSI, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
33195;PERUNALAATIKKO, POROKIUSAUS, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
33196;PERUNALAATIKKO, TOMAATTINEN LIHA-PERUNAVUOKA, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
33197;JOGURTTI, MAUSTETTU, RASVATON, VL, D-VIT 0,5 UG, OSITTAIN KEINOTEK. MAKEUTETTU;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33198;JOGURTTI, MAUSTETTU, RASVATON, KEINOTEKOISESTI MAKEUTETTU;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33199;PASTA-JAUHELIHAPAISTOS, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
33200;VIILI, MAUSTETTU, RASVAA 1 %, LAKTOOSITON;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
33201;VIILI, MAUSTAMATON, RASVAA 1 %, LAKTOOSITON;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
33202;KANAA INTIALAISITTAIN TIKKA MASALA, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;POULTDI;MEATDTOT
33203;KAALIKÄÄRYLE, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
33204;KAALI, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
33205;OHUKAINEN, ATRIA;DISH;FRIE;100;DISH;NONINGR;CERPR;CEBAKTOT
33206;PENNEPASTAA JA BROILERIKASTIKETTA, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
33207;TOMAATTISALSA, TEOLLINEN;DISH;MIX;100;DISH;NONINGR;VEGSOUP;VEGDITOT
33208;KYLMÄ KASTIKE, AVOKADOKASTIKE, GUACAMOLE, TEOLLINEN;DISH;MASH;100;DISH;NONINGR;VEGSOUP;VEGDITOT
33209;KEBABKASTIKE JA RIISI, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
33210;BROILERINFILEE, RIISIÄ JA CURRYKASTIKE, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;POULTDI;MEATDTOT
33211;TILAPIA, TUONTIKALA;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
33212;SEKALEIPÄ, JUNTTAKAKKO, JUNTTASÄMPYLÄT, ULLAN PAKARI;DISH;BAK;100;DISH;NONINGR;BRMIX;CEBAKTOT
33213;JAUHELIHA-PUNAJUURIKASTIKE JA MUUSI, ATRIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
33214;SEKALEIPÄ, OHRALEIPÄ, OHRASKA, ULLAN PAKARI;DISH;BAK;100;DISH;NONINGR;BRMIX;CEBAKTOT
33215;SEKALEIPÄ, KAURALEIPÄ, KAURAJUNTTA, ULLAN PAKARI;DISH;BAK;100;DISH;NONINGR;BRMIX;CEBAKTOT
33216;SEKALEIPÄ, AURINKOSÄMPYLÄT, ULLAN PAKARI;DISH;BAK;100;DISH;NONINGR;BRMIX;CEBAKTOT
33217;RUISLEIPÄ, RUISKAKKO, RUISSÄMPYLÄT, ULLAN PAKARI;DISH;BAK;100;DISH;NONINGR;BRRYE;CEBAKTOT
33219;SEKALEIPÄ, 3-VILJAN LEIPÄ, PIRJON PAKARI;DISH;BAK;100;DISH;NONINGR;BRMIX;CEBAKTOT
33220;RUISLEIPÄ, PERUNAINEN, RUISIISAKKI, PIRJON PAKARI;DISH;BAK;100;DISH;NONINGR;BRRYE;CEBAKTOT
33221;JOGURTTI, MAUSTETTU, RASVAA 1 %, LAKTOOSITON;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33222;JAUHELIHAPIHVI, PANNUPIHVI, FINDUS, HORECA;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
33223;MUKSU MARJAISA BANAANISOSE 4-6 KK;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33224;MUKSU AURINKOHEDELMÄT 4-6 KK, BANAANI-MANGO-ANANASSOSE;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33225;JAUHELIHAPIHVI, LINDSTRÖMINPIHVI, FINDUS, HORECA;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
33226;JOGURTTI, MAUSTETTU, RASVATON, VL, A-, E- JA D-VITAMIINEJA, KUITUA;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33228;MUKSU BATAATTI-KINKKUHERKKU 6 KK;DISH;IND;100;DISH;NONINGR;BABMEATD;BABYFTOT
33233;MUKSU BATAATTI-LIHAPATA 6 KK;DISH;IND;100;DISH;NONINGR;BABMEATD;BABYFTOT
33234;MUKSU KARJALANPATA 6 KK;DISH;IND;100;DISH;NONINGR;BABMEATD;BABYFTOT
33236;MUKSU OMENA-TÄYSJYVÄPUUROJAUHE 8 KK;FOOD;DRIE;100;BABYFOOD;DIETTOT;BABWATPO;BABYFTOT
33237;JOGURTTI, MAUSTETTU, LUONTO+, RASVAA 3 %, LISÄAINEETON;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33243;MUKSU OMENA-TÄYSJYVÄPUURO 8 KK VETEEN, VALMISTETTU JAUHEESTA;DISH;BOIL;100;DISH;NONINGR;BABWATPO;BABYFTOT
33244;MUKSU OMENA-TÄYSJYVÄPUURO 8 KK MAITOON, VALMISTETTU JAUHEESTA;DISH;BOIL;100;DISH;NONINGR;BABMILPO;BABYFTOT
33245;JOGURTTI, MAUSTAMATON, LUONTO+, RASVATON, VL, D-VIT 1 UG, KUITUA, PROBIOOTTEJA;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33246;MUKSU KANAKEITTO 8 KK;DISH;IND;100;DISH;NONINGR;BABMEATD;BABYFTOT
33248;MUKSU TOMAATTI-PASTA-KANAKEITTO 8 KK;DISH;IND;100;DISH;NONINGR;BABMEATD;BABYFTOT
33249;MUKSU MARJAISAT HERKKUPALAT 8 KK, OMENA-BANAANI-MUSTAHERUKKA-MANSIKKASOSE;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33250;JOGURTTI, MAUSTETTU, YOGGI YANGSTER, RASVAA 3 %;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33251;TILAPIA, UUNISSA PAISTETTU;FOOD;BAK;100;FISH;FISHTOT;FISH;FISHDTOT
33254;MUKSU KASVIS-NAUDANLIHAPATA  1-3 V;DISH;IND;100;DISH;NONINGR;BABMEATD;BABYFTOT
33255;MUKSU TÄYSJYVÄ ENSIMUROKE 1-3V;FOOD;ROAS;100;WHEAT;CERTOT;CERBRKF;CEBAKTOT
33256;MUKSU HEDELMÄINEN ENSIMYSLI 1-3V;DISH;IND;100;DISH;NONINGR;CERBRKF;CEBAKTOT
33257;NESTLE ALFARE HYPOALLERGEENINEN ÄIDINMAIDONKORVIKE, VALMISTETTU JAUHEESTA;FOOD;IND;100;MMILK;DIETTOT;WHEYMILK;MMILK
33258;MUKSU RUKIINEN TÄYSJYVÄPUUROJAUHE 1-3 V;FOOD;DRIE;100;BABYFOOD;DIETTOT;BABWATPO;BABYFTOT
33259;MUKSU RUKIINEN TÄYSJYVÄPUURO 1-3 V VETEEN, VALMISTETTU JAUHEESTA;DISH;BOIL;100;DISH;NONINGR;BABWATPO;BABYFTOT
33260;LIHAPULLA, MUMMON PEKONILIHAPULLA, HK;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
33261;PASTA ALFREDO, KANAA PARMESANKASTIKKEESSA, HK VIA, VALMISATERIA;DISH;FRIE;100;DISH;NONINGR;POULTDI;MEATDTOT
33262;SEMPER ECO RIISIPUUROJAUHE 4 KK;FOOD;DRIE;100;BABYFOOD;DIETTOT;BABMILPO;BABYFTOT
33263;RUISSIPSI;DISH;BAK;100;DISH;NONINGR;SNACK;MISCTOT
33264;VIILI, KERROSVIILI, RASVAA 1 %, LAKTOOSITON, OSITTAIN KEINOTEKOISESTI MAKEUTETTU;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
33265;PÄHKINÄ, CASHEWPÄHKINÄ, SUKLAAKUORRUTUS;FOOD;IND;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
33266;PÄHKINÄ, CASHEWPÄHKINÄ, JOGURTTIKUORRUTUS;FOOD;IND;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
33267;BANAANILASTU, KUIVATTU BANAANI, JOGURTTIKUORRUTUS;FOOD;IND;100;FRUITOTH;FRUITTOT;SNACK;MISCTOT
33268;ANANAS, KUIVATTU, JOGURTTIKUORRUTUS;FOOD;IND;100;FRUITOTH;FRUITTOT;SNACK;MISCTOT
33269;OMENALASTU;FOOD;DRIE;100;APPLE;FRUITTOT;SNACK;MISCTOT
33271;PASTA CARBONARA, HK VIA, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
33272;VÄLIPALAPATUKKA, MUROPATUKKA, KELLOGG´S COCO POPS ROCKS, TÄYDENNETTY;FOOD;IND;100;SWEET;SUGARTOT;SWEET;SUGARTOT
33273;PIZZA, KANAPIZZA, ATRIA;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
33274;PIZZA, KOLMEN JUUSTON PIZZA, ATRIA;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
33275;SOIJAPIHVIT JA PAAHDETUT UUNIKASVIKSET, KOKKIKARTANO SNELLMAN, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;VEGDISH;VEGDITOT
33276;BROILERFILEET JA KERMASSA HAUDUTETUT KASVIKSET, KOKKIKARTANO, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;POULTDI;MEATDTOT
33277;JAUHELIHAPIHVIT JA JUUSTOINEN PEKONI-KASVISGRATIINI, KOKKIKARTANO, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
33278;KALAKEITTO, TÄYTELÄINEN LOHIKEITTO, KOKKIKARTANO SNELLMAN, VALMISATERIA;DISH;BOIL;100;DISH;NONINGR;FISHSOUP;FISHDTOT
33279;TOMAATTIKEITTO, TOMAATTI-VUOHENJUUSTOKEITTO, KOKKIKARTANO SNELLMAN, VALMISATERIA;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
33280;JOGURTTI, MAUSTETTU, RASVAA 2 %, LAKTOOSITON, D-VIT 1 UG;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33281;WIENINLEIKE JA MUUSI, KOKKIKARTANO SNELLMAN, VALMISATERIA;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
33282;PAPRIKA, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
33283;JOGURTTI, MAUSTETTU, BULGARIAN, SITRUUNA, RASVAA 3,1 %, VL;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33284;JOGURTTI, MAUSTAMATON, RASVATON, LAKTOOSITON, D-VIT 1 UG;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33285;SEMPER ECO RIISIPUURO 4 KK, VALMISTETTU JAUHEESTA;DISH;BOIL;100;DISH;NONINGR;BABMILPO;BABYFTOT
33286;SEMPER ECO OMENAA TÄYSHEDELMÄSOSE 4 KK;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33287;SEMPER ECO PÄÄRYNÄÄ TÄYSHEDELMÄSOSE 4 KK;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33288;SEMPER ECO OMENAA JA MANGOA 6 KK;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33289;SEMPER ECO SPELTTIPUUROJAUHE 6 KK;FOOD;DRIE;100;BABYFOOD;DIETTOT;BABMILPO;BABYFTOT
33290;SEMPER ECO SPELTTIPUURO 6 KK, VALMISTETTU JAUHEESTA;DISH;BOIL;100;DISH;NONINGR;BABMILPO;BABYFTOT
33292;SEMPER ECO OMENAA JA MANSIKKAA 8 KK;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33293;SEMPER ECO OMENAA JA PERSIKKAA 8 KK;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33294;SEMPER ECO OMENAA JA MUSTAHERUKKAA 8 KK;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33295;JOGURTTI, MAUSTAMATON, A+, RASVATON, VL, D-VIT 1 UG;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33296;SEMPER ECO OMENAA JA VADELMAA 8 KK;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33297;SEMPER ECO OMENAA JA PÄÄRYNÄÄ HEDELMÄMEHU 1 V;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33298;JOGURTTI, LUONNONJOGURTTI JA MARJAMYSLI, A+, RASVAA 3,5 %, VL, D-VIT 1 UG;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33299;SEMPER VÄLIPALA - PERSIKKAA, OMENAA, JOGURTTIA JA KAURAA 8 KK;DISH;IND;100;DISH;NONINGR;BABMIFRU;BABYFTOT
33300;SEMPER MIETO KAURA-MAISSIVELLIJAUHE 6 KK;FOOD;DRIE;100;BABYFOOD;DIETTOT;BABMILPO;BABYFTOT
33301;PHAD THAI BROILERI NUUDELEILLA, KITCHEN JOY THAI-CUBE, VALMISATERIA;DISH;BOIL;100;DISH;NONINGR;POULTDI;MEATDTOT
33302;SEMPER MIETO KAURA-MAISSIVELLI 6 KK, VALMISTETTU JAUHEESTA;DISH;BOIL;100;DISH;NONINGR;BABMILPO;BABYFTOT
33303;SEMPER MANSIKKAHERKKU 6 KK;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
33304;URHEILUJUOMATIIVISTE, HIILIHYDRAATTIJUOMA, DEXAL HEAVY, LAIMENNETTU;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33305;URHEILUJUOMATIIVISTE, HIILIHYDRAATTIJUOMA, DEXAL LIGHT, LAIMENNETTU;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33306;URHEILUJUOMA, HIILIHYDRAATTIJUOMA, DEXAL RTD;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33307;PUNAINEN CURRYBROILERI JASMIINIRIISILLÄ, KITCHEN JOY THAI-CUBE, VALMISATERIA;DISH;BOIL;100;DISH;NONINGR;POULTDI;MEATDTOT
